Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,PostId,TagId,Id,TagName,Count,ExcerptPostId,WikiPostId
"40006458","1","","","2016-10-12 19:04:49","","0","118","<p>I’m using Rails 4.2.7 and PostGres 9.5.  I’m trying to create a trqm index on my table (to facilitate LIKE searches) so I created this migration</p>

<pre><code>class AddTrqmIndexOnRaceTimes &lt; ActiveRecord::Migration
  def change
    CREATE INDEX my_object_times_name_gin_trgm_idx ON my_object_times USING gin (name gin_trgm_ops);
  end
end
</code></pre>

<p>This results in the below error when I run “rake db:migrate” …</p>

<pre><code>StandardError: An error has occurred, this and all later migrations canceled:

undefined local variable or method `gin_trgm_ops' for #&lt;AddTrqmIndexOnRaceTimes:0x007fdc34b40600&gt;
/Users/mikeb/.rvm/gems/ruby-2.3.0/gems/activerecord-4.2.7.1/lib/active_record/migration.rb:664:in `block in method_missing'
/Users/mikeb/.rvm/gems/ruby-2.3.0/gems/activerecord-4.2.7.1/lib/active_record/migration.rb:634:in `block in say_with_time'
/Users/mikeb/.rvm/gems/ruby-2.3.0/gems/activerecord-4.2.7.1/lib/active_record/migration.rb:634:in `say_with_time'
/Users/mikeb/.rvm/gems/ruby-2.3.0/gems/activerecord-4.2.7.1/lib/active_record/migration.rb:654:in `method_missing'
/Users/mikeb/Documents/workspace/runtrax/db/migrate/20161012185951_add_trqm_index_on_my_object_times.rb:3:in `change'
/Users/mikeb/.rvm/gems/ruby-2.3.0/gems/activerecord-4.2.7.1/lib/active_record/migration.rb:608:in `exec_migration'
/Users/mikeb/.rvm/gems/ruby-2.3.0/gems/activerecord-4.2.7.1/lib/active_record/migration.rb:592:in `block (2 levels) in migrate'
/Users/mikeb/.rvm/gems/ruby-2.3.0/gems/activerecord-4.2.7.1/lib/active_record/migration.rb:591:in `block in migrate'
/Users/mikeb/.rvm/gems/ruby-2.3.0/gems/activerecord-4.2.7.1/lib/active_record/connection_adapters/abstract/connection_pool.rb:292:in `with_connection'
/Users/mikeb/.rvm/gems/ruby-2.3.0/gems/activerecord-4.2.7.1/lib/active_record/migration.rb:590:in `migrate'
</code></pre>

<p>What’s the right way to create this index in a Rails migration?</p>
","","user6447029","","","","2016-10-13 09:46:55","How do I create this specific PostGres index in a Rails migration?","<ruby-on-rails><postgresql><indexing><migration><gin>","1","0","","","","40006458","2253","2253","gin","315","5802757","5802756"
"40409997","1","40438799","","2016-11-03 19:45:44","","3","937","<p>On <a href=""https://www.postgresql.org/docs/current/static/pgtrgm.html"" rel=""nofollow noreferrer"">https://www.postgresql.org/docs/current/static/pgtrgm.html</a> it is explained how special GIN idexes with gin_trgm_ops option can be used to facilitate trigram similarity operator performance. </p>

<pre><code>CREATE INDEX trgm_idx ON test_trgm USING GIN (t gin_trgm_ops);
</code></pre>

<p>It is also said: </p>

<blockquote>
  <p>These indexes do not support equality nor simple comparison operators,
  so you may need a regular B-tree index too.</p>
</blockquote>

<p>However, there is also BTREE_GIN extension which should allow GIN indexes to be used as substitute for BTREE indexes. <a href=""https://www.postgresql.org/docs/current/static/btree-gin.html"" rel=""nofollow noreferrer"">https://www.postgresql.org/docs/current/static/btree-gin.html</a></p>

<p>My question is: If I install BTREE_GIN extension, could pg_trgm GIN index (with gin_trgm_ops option) be used as substitute for BTREE index? Does it combine properties of both BTREE_GIN and trigram GIN index, or additional BTREE index is still needed for joining and equality expressions etc.?</p>
","5752330","","","","","2016-11-05 13:30:31","Postgresql BTREE_GIN index with gin_trgm_ops option?","<postgresql><b-tree><postgresql-performance><gin><trigram>","1","0","1","","","40409997","2253","2253","gin","315","5802757","5802756"
"40570087","1","40573542","","2016-11-13 02:54:19","","3","369","<p>I've created a table like this,</p>

<pre><code>create table mytable(hash char(40), title varchar(500));
create index name_fts on mytable using gin(to_tsvector('english', 'title'));
CREATE UNIQUE INDEX md5_uniq_idx ON mytable(hash);
</code></pre>

<p>When I query the title,</p>

<pre><code>test=# explain analyze select * from mytable where to_tsvector('english', title) @@ 'abc | def'::tsquery limit 10;
                                                     QUERY PLAN
--------------------------------------------------------------------------------------------------------------------
 Limit  (cost=0.00..277.35 rows=10 width=83) (actual time=0.111..75.549 rows=10 loops=1)
   -&gt;  Seq Scan on mytable  (cost=0.00..381187.45 rows=13744 width=83) (actual time=0.110..75.546 rows=10 loops=1)
         Filter: (to_tsvector('english'::regconfig, (title)::text) @@ '''abc'' | ''def'''::tsquery)
         Rows Removed by Filter: 10221
 Planning time: 0.176 ms
 Execution time: 75.564 ms
(6 rows)
</code></pre>

<p>The index is not used. Any ideas? I have 10m rows.</p>
","614944","","","","","2016-11-13 11:56:46","What's wrong with GIN index, can't avoid SEQ scan?","<postgresql><full-text-search><gin>","1","5","","","","40570087","2253","2253","gin","315","5802757","5802756"
"40787827","1","","","2016-11-24 13:35:47","","0","42","<p>I'm trying to get the response from a REST service from my GWTP presenter. My securityDelegate trigger onSuccess method but the UserDTO seems to be empty. The network tool show me the request with HTTP code 200 and the response with current user. For some reason the UserDTO seems to be empty.</p>

<p>The LOGGER show me</p>

<p>CLASS:xx.xxxx.xxx.web.shared.dto.UserDTO@1f</p>

<p>Name:undefined</p>

<pre><code>    //LoginPresenter.java
    securityDelegate.withCallback(new AsyncCallback&lt;UserDTO&gt;() {
        @Override
        public void onFailure(Throwable throwable) {
            Window.alert(""fail"");
        }

        @Override
        public void onSuccess(UserDTO user) {
            LOGGER.info(""CLASS:""+user.toString());
            LOGGER.info(""Name:""+user.getName());
        }
    }).authenticate(username,password);

    //SecurityResource.java
    @Path(""/security"")
    @Produces (MediaType.APPLICATION_JSON)
    @Consumes (MediaType.APPLICATION_JSON)
    public interface SecurityResource {

        @POST
        @Path (""/authenticate"")
        RestAction&lt;UserDTO&gt; authenticate(@HeaderParam (""username"") String username,@HeaderParam(""password"") String password);
    }

    //SecurityResourceImpl.java
    @Path (""/security"")
    @Produces(MediaType.APPLICATION_JSON)
    @Consumes (MediaType.APPLICATION_JSON)
    public class SecurityResourceImpl {

        @EJB
        private SecurityBean securityBean;

        @POST
        @Path(""/authenticate"")
        @Override
        public Response authenticate(@HeaderParam (""username"")
    String username, @HeaderParam(""password"") String password){

        User currentUser = securityBean.find(username,password);
        return Response.ok().entity(new UserDTO(currentUser)).build();
      }
}

    //UserDTO.java
    public class UserDTO implements Serializable {

        private String name;

        public UserDTO(){
        }

        public UserDTO(User user){...}
        //getters/setters
    }
</code></pre>
","1350112","","","","","2016-11-24 15:29:25","GWTP ResourceDelegate response undefined","<gwt><gwtp><gin>","1","0","","","","40787827","2253","2253","gin","315","5802757","5802756"
"41209598","1","41214187","","2016-12-18 14:56:54","","0","60","<p>I have a shared GWT widget ""HeaderView"" which is a header for all views. I instantiate it through GIN via -</p>

<p><code>bind(HeaderView.class).asEagerSingleton();</code></p>

<p>I can then inject into my views like so -</p>

<pre><code>@Inject
public DashboardViewImpl(HeaderView headerView) {
    this.headerView = headerView;
    initWidget(dashboardViewUiBinder.createAndBindUi(this));
}
</code></pre>

<p>This works fine for the first time a view is displayed. However, if I change places and then go back to a view that has already been displayed once the ""HeaderView"" is no longer visible. Inspecting the HTML shows that it is no longer attached to the DOM.</p>

<p>My views are bound as singletons -</p>

<p><code>bind(DashboardView.class).to(DashboardViewImpl.class).in(Singleton.class);</code></p>

<p>I am assuming that the HeaderView is being removed from the DOM after loading the next page due to widgets only being allowed to have a single parent.</p>

<p>Is there a correct way to share a widget between all views in a GWT application?</p>
","2414811","","","","","2016-12-18 23:59:39","GWT singleton widget being removed from DOM after injection","<java><dom><gwt><uibinder><gin>","1","0","","","","41209598","2253","2253","gin","315","5802757","5802756"
"41650563","1","","","2017-01-14 13:31:43","","2","174","<p>I'm try to create GIN for fast similarity search on bitsrings on postgres 9.6.</p>

<p>I use tanimoto/jaccard similarity metric:</p>

<p><code>tanimoto = popcount(bs1 &amp; bs2)/popcount(bs1 | bs2)</code></p>

<p>where 0 - is totally not similar and 1 - is identical.</p>

<p><strong>update:</strong></p>

<p>popcount - is count of true bits. bs1, bs2 - bitstrings.</p>

<p>I use query like this:</p>

<p><code>SELECT bs, tanimoto(B'11100000', bs) as t FROM test WHERE bs % B'11100000'</code></p>

<p>on table:</p>

<pre><code> CREATE TABLE test (bs bit(8));
</code></pre>

<p>% operator is bool(tanimoto(bs, B'11100000') > treshold)</p>

<p>treshold configurable.</p>

<p>How can I enable GIN or how to implement operator_class if need?</p>

<p>I want to implement this <a href=""http://pubs.acs.org/doi/abs/10.1021/ci200552r"" rel=""nofollow noreferrer"">http://pubs.acs.org/doi/abs/10.1021/ci200552r</a> index</p>
","7418584","","7418584","","2017-01-15 09:18:31","2017-01-15 09:18:31","Postgres GIN on fixed length bit string","<postgresql><similarity><gin>","0","2","","","","41650563","2253","2253","gin","315","5802757","5802756"
"42710869","1","","","2017-03-10 05:24:20","","0","37","<p>If I have a class bound in gin which is singleton as:</p>

<pre><code>bind(SomeStore.class).in(Singleton.class);
</code></pre>

<p>While injecting this SomeStore class, it's instance always created new which is not supposed to be.</p>

<pre><code>public class SomeStore {

    private HashMap&lt;Integer, Serializable&gt;  testMap;

    public SomeStore() {
    }

    public void addValue(Integer hashkey, Serializable serializable) {
        if (testMap == null)
            testMap = new HashMap&lt;Integer, Serializable&gt;();
        testMap.put(hashkey, serializable);
    }

    public Serializable getValue(Integer hashkey) {
        return testMap.get(hashkey);
    }
}
</code></pre>

<p>Does it remains singleton throughout the browser's different tabs, and even when the UI is reloaded.
If not, what will be ideal solution to do so? What if I bound it in SessionScope?</p>
","6284007","","6284007","","2017-03-10 06:06:59","2017-03-10 06:06:59","Class bound in gin singleton module, on switching browser tabs, always gets initialized","<java><singleton><gin>","0","2","","","","42710869","2253","2253","gin","315","5802757","5802756"
"43220068","1","","","2017-04-05 00:51:11","","2","877","<p>'Sup,</p>

<p>We have a Postgres (9.6) table <code>myTable</code> with a row <code>data jsonb NOT NULL</code>:</p>

<pre><code>DROP TABLE myTable;
CREATE TABLE myTable (data jsonb NOT NULL);
</code></pre>

<p>We want to store object containing an array of email addresses:</p>

<pre><code>INSERT INTO myTable (data) VALUES ($${""email"": [{""address"": ""A""}, {""address"": ""B""}]}$$);
INSERT INTO myTable (data) VALUES ($${""email"": [{""address"": ""C""}]}$$);
</code></pre>

<p>We want to create a unique index on <code>address</code> to prevent insertion of row like:</p>

<pre><code>-- ""A"" NON UNIQUE, SHOULD FAIL
INSERT INTO myTable (data) VALUES ($${""email"": [{""address"": ""A""}]}$$);

-- ""C"" NON UNIQUE, SHOULD FAIL
INSERT INTO myTable (data) VALUES ($${""email"": [{""address"": ""C""}, {""address"": ""D""}]}$$);
</code></pre>

<p>We tried using:</p>

<pre><code>-- THROW: ""ERROR:  index expression cannot return a set""
CREATE UNIQUE INDEX my_index ON myTable(((jsonb_array_elements((data-&gt;&gt;'email')::jsonb)-&gt;&gt;'address')));
</code></pre>

<p>We are looking for a solution using indexes or constraints, without extra table nor views nor triggers is possible. Any comment or idea would be greatly appreciated.</p>

<p>Cheers,</p>
","5314938","","","","","2017-04-05 00:51:11","Postgres 9.6 - Create unique index for json array","<postgresql><jsonb><gin>","0","4","0","","","43220068","2253","2253","gin","315","5802757","5802756"
"43785086","1","","","2017-05-04 14:02:08","","0","759","<p>I'm using <code>Go</code> version <code>1.8.1</code> with <code>Gin</code> framework and my project structure like below</p>

<pre><code>|- src/
    |- views/
        |- category1/
              |- layout/
                  - header.html
                  - footer.html
              - index.html
        |- category2/
              |- layout/
                  - header.html
                  - footer.html
              - index.html
        |- category3/
              |- layout/
                  - header.html
                  - footer.html
              - index.html
</code></pre>

<p>in each of the <code>index.html</code> I have to include same level header and footer files from <code>layout</code> folder, to do that for <code>category1</code> folder <code>index.html</code> I wrote like below</p>

<pre><code>{{ template ""views/category1/layout/header.html"" .}}
&lt;body&gt;
    &lt;h1&gt;Category 1&lt;/h1&gt;
&lt;/body&gt;
{{ template ""views/category1/layout/footer.html"" .}}
</code></pre>

<p>and in <code>Gin</code> I loaded all files using </p>

<pre><code>router.LoadHTMLGlob(""views/*/*/*.html"")
</code></pre>

<p>but it is not working as I expected, it is giving following error</p>

<pre><code>html/template:index.html no such template ""views/category1/layout/header.html""
html/template:index.html no such template ""views/category1/layout/footer.html""
</code></pre>
","7846209","","","","","2017-05-04 14:02:08","Golang Gin framework importing HTML templates from sub sub directory","<go><gin>","0","2","","","","43785086","2253","2253","gin","315","5802757","5802756"
"44180847","1","44181236","","2017-05-25 12:40:17","","0","235","<p>In my Webservice, I have a model:</p>

<pre><code>// Comment struct
type Comment struct {
    Owner            UserObject      `json:""owner""`
    ID               int64           `json:""id""`
    Message          string          `json:""message""`
    Mentions         []MentionObject `json:""mentions,omitempty""`
    CreatedAt        int64           `json:""created_at,omitempty""`
    UpdatedAt        int64           `json:""updated_at,omitempty""`
    Status           int             `json:""status,omitempty""`
    CanEdit          bool            `json:""can_edit""`
    CanDelete        bool            `json:""can_delete""`
}


// UserObject struct
type UserObject struct {
    ID       int64  `json:""id""`
    Username string `json:""username""`
    FullName string `json:""full_name""`
    Avatar   string `json:""avatar""`
}

// MentionObject struct
type MentionObject struct {
    ID     int64 `json:""id""`
    Length int64 `json:""length""`
    Offset int64 `json:""offset""`
}
</code></pre>

<p>I have use gin gonic to routing</p>

<pre><code>routes.GET(""/user"", func(c *gin.Context) {
        c.JSON(200, Comment{})
    })
</code></pre>

<p>I need return all fields of this struct, I know that It going to response a json:</p>

<pre><code>{
  ""owner"": {
    ""id"": 0,
    ""username"": """",
    ""full_name"": """",
    ""avatar"": """"
  },
  ""id"": 0,
  ""message"": """",
  ""can_report"": false,
  ""can_edit"": false,
  ""can_delete"": false
}
</code></pre>

<p>I know that This is right, but I still want response all of field.
How to do that?</p>
","5699570","","","","","2017-05-25 13:18:20","How to response all field include field with tag omitempty in Golang?","<go><struct><gin>","1","0","","","","44180847","2253","2253","gin","315","5802757","5802756"
"45227703","1","45227818","","2017-07-21 01:45:33","","2","543","<p>My code works fine on my Computer but I get this compile time error on my server after I moved the code to the debian server: </p>

<pre><code>type *gin.Context has no field or method SaveUploadedFile
</code></pre>

<p>I use <a href=""https://github.com/gin-gonic/gin/blob/master/examples/upload-file/single/main.go"" rel=""nofollow noreferrer"">sample gin code</a> to save file:</p>

<pre><code>    if err := c.SaveUploadedFile(file, file.Filename); err != nil {
        c.String(http.StatusBadRequest, fmt.Sprintf(""upload file err: %s"", err.Error()))
        return
    }
</code></pre>

<p>I have upgraded go to 1.8.3 on the server (to be of the same version as go on my desktop) and updated gin afterwards, hoping to solve the issue. But it did not.</p>

<p>Here is my <code>go env</code>:</p>

<pre><code>root@s1:~# go env
GOARCH=""amd64""
GOBIN=""""
GOEXE=""""
GOHOSTARCH=""amd64""
GOHOSTOS=""linux""
GOOS=""linux""
GOPATH=""/srv/go""
GORACE=""""
GOROOT=""/usr/local/go""
GOTOOLDIR=""/usr/local/go/pkg/tool/linux_amd64""
GCCGO=""gccgo""
CC=""gcc""
GOGCCFLAGS=""-fPIC -m64 -pthread -fmessage-length=0""
CXX=""g++""
CGO_ENABLED=""1""
PKG_CONFIG=""pkg-config""
CGO_CFLAGS=""-g -O2""
CGO_CPPFLAGS=""""
CGO_CXXFLAGS=""-g -O2""
CGO_FFLAGS=""-g -O2""
CGO_LDFLAGS=""-g -O2""
</code></pre>

<p>I have also tried:</p>

<pre><code>rm -rf $GOPATH/pkg/*
</code></pre>

<p>I also tried  <code>go build -a</code> but get the same error.</p>

<p>So I'm left clueless and appreciate your hints to solve this issue.</p>
","5774375","","5774375","","2017-07-21 01:52:10","2017-07-21 02:00:22","type *gin.Context has no field or method SaveUploadedFile","<go><gin>","1","0","","","","45227703","2253","2253","gin","315","5802757","5802756"
"45229951","1","45239520","","2017-07-21 05:51:10","","0","493","<p>How can I test <code>func main</code>? Like this:</p>

<pre><code>func main(){
     Engine := GetEngine() // returns gin router with handlers atttached 
     Engine.Run("":8080"")
}
</code></pre>

<p>It has only 2 lines but I'd like to have them covered. 
<code>TestMain'</code> is reserved for test preparation, does that mean testing <code>main</code> was not planned by language creators?
I can move the contents to another function <code>mainReal</code> but it seems to be some over engineering?</p>

<p>How to test gin has started well? Can I launch <code>main</code> in separate goroutine, check reply and stop it?</p>

<p>Thanks. </p>

<p>P.S. Possible duplicate is not precise duplicate because it is dedicated not to testing of func <code>main()</code> itself, but rather ideas to move in outside and so contains different issue and approach.</p>
","5165332","","5165332","","2017-07-21 13:57:27","2017-07-21 13:57:27","How to test main function in gin application?","<testing><go><main><gin>","1","2","","","","45229951","2253","2253","gin","315","5802757","5802756"
"45628770","1","","","2017-08-11 06:53:45","","2","8116","<p>I learned from the gin doc that you can bind json to a struct like </p>

<pre><code>type Login struct {
    User     string `form:""user"" json:""user"" binding:""required""`
    Password string `form:""password"" json:""password"" binding:""required""`
}

func main() {
    router := gin.Default()

    // Example for binding JSON ({""user"": ""manu"", ""password"": ""123""})
    router.POST(""/loginJSON"", func(c *gin.Context) {
        var json Login
        if c.BindJSON(&amp;json) == nil {
            if json.User == ""manu"" &amp;&amp; json.Password == ""123"" {
                c.JSON(http.StatusOK, gin.H{""status"": ""you are logged in""})
            } else {
                c.JSON(http.StatusUnauthorized, gin.H{""status"": ""unauthorized""})
            }
        }
    })
}
</code></pre>

<p>You always have to build a struct to bind JSON.</p>

<p>But if there is a very complex JSON data, I only what to get part of it, to create a complex struct is a big burden. Can avoid id and parse it directly?</p>
","1928988","","8208215","","2017-08-11 10:03:51","2017-08-11 10:03:51","Golang/gin parse JSON from gin.Context","<json><parsing><go><gin>","1","0","","","","45628770","2253","2253","gin","315","5802757","5802756"
"45690659","1","45690754","","2017-08-15 10:02:19","","-1","680","<p>I've the following golang code:</p>

<pre><code>package main

import (
    ""github.com/gin-gonic/gin""
    ""gopkg.in/mgo.v2""
    ""gopkg.in/mgo.v2/bson""
    ""log""
    ""time""
)

func main() {
    router := gin.Default()
    router.POST(""/save-address"", SaveAddress)
    router.Run()
}

func SaveAddress(c *gin.Context){
    var err error
    conditions := bson.M{}
    c.Request.ParseForm()
    for key, _ := range c.Request.PostForm {
        if key != ""id""{
            conditions[key] = c.PostForm(key)
        }
    }
    conditions[""_id""] = 1
    mongoSession := ConnectDb()

    sessionCopy := mongoSession.Copy()
    defer sessionCopy.Close()

    getCollection := mongoSession.DB(""bformssettings"").C(""address"")
    err = getCollection.Insert(conditions)
    if err != nil{
        println(err)
    }else{
        println(""Data saved successfully!!!"")
    }
}
func ConnectDb() (mongoSession *mgo.Session) {
    mongoDBDialInfo := &amp;mgo.DialInfo{
        Addrs:    []string{""localhost:27017""},
        Timeout:  60 * time.Second,
        Database: ""bformssettings"",
    }

    mongoSession, err := mgo.DialWithInfo(mongoDBDialInfo)
    if err != nil {
        log.Fatalf(""CreateSession: %s\n"", err)
    }

    mongoSession.SetMode(mgo.Monotonic, true)

    return mongoSession
}
</code></pre>

<p>When I run the code, data of the following format will be saved in the database:</p>

<pre><code>{ ""_id"" : 1, ""customer_id"" : ""3"", ""address"" : ""Chicago, IL"", ""city"" : ""Chicago"", ""state"" : ""IL"", ""zipcode"" : ""60647"" }
</code></pre>

<p><strong>Problem:</strong></p>

<p><code>customer_id</code> is an integer value, <strong>but</strong> it will be saved as string in the database.</p>

<p><strong>Possible workaround:</strong></p>

<p>It is possible to reconvert the string representation of <code>id</code> back to integer before saving it in the database.</p>

<p><strong>Question:</strong></p>

<p>Is there another way to save data as it is? E.g. to save integer values as integer values?</p>
","4971613","","9818506","","2018-10-31 16:41:55","2018-10-31 16:41:55","What is the correct way to save post data (with integer and string values) in the database golang?","<go><mgo><gin>","1","4","","","","45690659","2253","2253","gin","315","5802757","5802756"
"46411173","1","","","2017-09-25 17:45:27","","4","8387","<p>I've just started learning Go.</p>

<p>I need to set gin mode to release mode. How should I do it?
Now when I run my API there is a hint like this:</p>

<pre><code>[GIN-debug] [WARNING] Running in ""debug"" mode. Switch to ""release"" mode in production.
 - using env:   export GIN_MODE=release
 - using code:  gin.SetMode(gin.ReleaseMode)
</code></pre>

<p>I tried gin.SetMode(gin.ReleaseMode) but it does not work. I initialize my router here:</p>

<pre><code>gin.SetMode(gin.releaseMode)    
router := gin.Default()
</code></pre>
","4849647","","9955790","","2018-06-21 12:06:13","2020-02-06 09:11:23","How to set gin mode to release mode?","<go><gin><go-gin>","5","0","1","","","46411173","2253","2253","gin","315","5802757","5802756"
"46569245","1","","","2017-10-04 15:56:58","","1","425","<p>I have a GIN <code>@Inject</code> invocation where I use the <code>optional=true</code> attribute, but it is simply not honored / not working (and an error is being thrown because my class is not bound, which is true).</p>

<p>I'm using GIN via <code>.gwt.xml</code> file like this:</p>

<p><code>&lt;extend-configuration-property name=""gin.ginjector.modules"" value=""com.example.client.ClientModule"" /&gt;</code></p>

<p>In the above example ClientModule extends <code>com.google.gwt.inject.client.AbstractGinModule</code>.</p>

<p>Then I have a class where I <code>requestStaticInjection</code> like this:
<code>requestStaticInjection(Example.class);</code></p>

<p>In <code>Example.java</code> I have:</p>

<pre><code>class Example {
        @com.google.inject.Inject(optional=true)
        protected static SomeUnboundInterface someUnboundInterface = null;
...
}
</code></pre>

<p>But I get an error during app startup like this:</p>

<pre><code>[INFO]             [ERROR] No binding found for com.example.SomeUnboundInterface in com.gwtplatform.mvp.client.DesktopGinjector
[INFO]    [ERROR] Errors in 'gen/com/gwtplatform/mvp/client/DesktopGinjectorProvider.java'
[INFO]       [ERROR] Line 8: Failed to resolve 'com.gwtplatform.mvp.client.DesktopGinjector' via deferred binding
</code></pre>

<p>Well, that's actually true; My SomeUnboundInterface is indeed not bound; however I was hoping that using the <code>optional=true</code> attribute would work. </p>

<p>Please note that the official documentation does not say that for GIN, this attribute is supported. However, <a href=""https://www.google.ro/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;cad=rja&amp;uact=8&amp;ved=0ahUKEwi_z9rwqdfWAhVMI1AKHU2GDqsQFggnMAA&amp;url=https%3A%2F%2Fgithub.com%2Fgoogle%2Fguice%2Fwiki%2FInjections&amp;usg=AOvVaw3zacLCzeXWXTvesS_E3sgs"" rel=""nofollow noreferrer"">it does say so for GUICE</a>, so I was hoping it would work for GIN as well.</p>

<p>Do you know of any solution so that I don't get an error if a particular dependency is not bound?</p>

<p>Edit: Forgot to mention version. GWT 2.8.1; GIN 2.1; GWTP 1.6</p>
","895067","","","","","2017-10-05 09:17:07","Google GIN, GWT, and com.google.inject.Inject(optional=true) not working","<java><gwt><guice><gwtp><gin>","1","0","","","","46569245","2253","2253","gin","315","5802757","5802756"
"47085046","1","","","2017-11-02 21:38:20","","1","1510","<p>I am making a backend using go,
the backend should get the google calendar of the user who login in the site using google account.
I am using gin to do the routing and sessions from this package github.com/gin-gonic/contrib/sessions</p>

<p>this is my main method</p>

<pre><code>func main() {
    router := gin.Default()
    var store = sessions.NewCookieStore([]byte(""secret""))
    router.Use(sessions.Sessions(""goquestsession"", store))

    router.GET(""/"", indexHandler)
    router.GET(""/login"", loginHandler)
    router.GET(""/auth"", authHandler)

    router.Run(""127.0.0.1:9090"")
}
</code></pre>

<p>login handler makes a new session for the user with random ID and send it to the user</p>

<pre><code>func loginHandler(c *gin.Context) {
    state = randToken()
    session := sessions.Default(c)
    session.Set(""state"", state)
    session.Save()

    c.Writer.Write([]byte(""&lt;html&gt;&lt;title&gt;Golang Google&lt;/title&gt; &lt;body&gt; &lt;a href='"" + getLoginURL(state) + ""'&gt;&lt;button&gt;Login with Google!&lt;/button&gt; &lt;/a&gt; &lt;/body&gt;&lt;/html&gt;""))
}
</code></pre>

<p>then I am using the auth handler to test the code and the state and get the calendar </p>

<pre><code>func authHandler(c *gin.Context) {
    // Handle the exchange code to initiate a transport.
    session := sessions.Default(c)

    retrievedState := session.Get(""state"")
    queryState := c.Request.URL.Query().Get(""state"")
    if retrievedState != queryState {
        c.AbortWithError(http.StatusUnauthorized, fmt.Errorf(""Invalid session state: %s"", retrievedState))
        return
    }
    code := c.Request.URL.Query().Get(""code"")
    tok, err := conf.Exchange(oauth2.NoContext, code)
    if err != nil {
        c.AbortWithError(http.StatusBadRequest, err)
        return
    }

    client := conf.Client(oauth2.NoContext, tok)
    calendarService, _ := calendar.New(client)
    list, err := calendarService.CalendarList.List().Do()
    if err != nil {
        fmt.Println(""error"")
    }
    log.Println(list.Items[0].Summary)
    c.Status(http.StatusOK)
}
</code></pre>

<p>after writing the code I find out that the link of is like this </p>

<pre><code>http://127.0.0.1:9090/auth?state=BuQ8DyhTEgivb6CatcTzJg8sk2Nb6EUStRkdgGVvDRE%3D&amp;code=4/Qit73p0btO0RRM93_YmjlP0Ex2dqDLsP3JVdrnhNE7Y#
</code></pre>

<p>now after looking in the package github.com/gin-gonic/contrib/sessions I didn't find a way to just be like this <a href=""http://127.0.0.1:9090/auth"" rel=""nofollow noreferrer"">http://127.0.0.1:9090/auth</a> and save the rest of the link somewhere else 
do I have to keep using URL like this if I am using Gin or there is some other way to make my link look cleaner</p>
","6500168","","965900","","2017-11-03 00:07:14","2020-04-16 18:56:04","Gin Sessions Stores the status and the code in the URL , I want to change that to make my URL cleaner","<session><authentication><go><oauth-2.0><gin>","2","0","","","","47085046","2253","2253","gin","315","5802757","5802756"
